timestamp,Difficulty,Performance,channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7
19:05:00.958,1,1,12938.49,-17300.94,-9932.65,-10647.72,-12165.16,-14727.27,170594.88,162840.34
19:05:00.958,1,1,12834.73,-17294.62,-9931.28,-10679.51,-12227.79,-14726.58,170614.75,162874.97
19:05:00.958,1,1,12712.91,-17309.35,-9950.53,-10634.83,-12206.04,-14646.99,170583.84,162816.34
19:05:00.958,1,1,12743.91,-17326.0,-10132.94,-10559.52,-12121.66,-14590.01,170545.69,162744.23
19:05:00.958,1,1,12896.04,-17319.29,-10267.63,-10551.21,-12095.89,-14639.72,170555.63,162760.91
19:05:00.959,1,1,12946.4,-17299.45,-9959.51,-10624.12,-12159.21,-14726.29,170600.84,162842.58
19:05:00.959,1,1,12837.14,-17293.88,-9915.48,-10662.81,-12223.5,-14732.53,170621.95,162878.94
19:05:00.959,1,1,12719.68,-17308.25,-9939.51,-10613.61,-12202.31,-14651.1,170591.25,162821.13
19:05:00.959,1,1,12750.53,-17324.03,-10167.41,-10539.09,-12131.72,-14597.19,170552.09,162747.92
19:05:00.960,1,1,12895.93,-17318.44,-10305.88,-10539.67,-12107.36,-14648.91,170562.83,162765.05
19:05:00.960,1,1,12947.49,-17298.06,-9986.31,-10612.0,-12160.98,-14723.56,170607.42,162846.11
19:05:00.960,1,1,12836.45,-17291.02,-9900.68,-10655.43,-12219.85,-14722.49,170627.53,162881.77
19:05:00.960,1,1,12718.59,-17307.56,-9937.05,-10607.69,-12193.79,-14634.54,170599.5,162826.84
19:05:00.960,1,1,12753.21,-17323.65,-10211.33,-10529.71,-12110.02,-14570.25,170560.92,162754.2
19:05:00.961,1,1,12908.58,-17315.49,-10330.62,-10524.85,-12077.45,-14614.22,170568.97,162768.33
19:05:00.961,1,1,12963.34,-17296.34,-10052.32,-10607.44,-12143.99,-14704.7,170615.27,162850.92
19:05:00.961,1,1,12848.54,-17291.13,-9905.44,-10662.3,-12217.15,-14719.67,170637.59,162889.2
19:05:00.961,1,1,12727.91,-17305.53,-9923.82,-10619.96,-12198.22,-14640.48,170607.8,162832.56
19:05:00.961,1,1,12753.64,-17321.97,-10151.07,-10548.84,-12123.32,-14587.35,170568.45,162759.05
19:05:00.961,1,1,12898.5,-17316.37,-10292.91,-10547.14,-12093.48,-14638.04,170577.8,162774.05
19:05:00.962,1,1,12946.38,-17296.54,-9981.84,-10624.92,-12152.64,-14722.62,170622.97,162855.59
19:05:00.962,1,1,12834.8,-17289.72,-9908.73,-10672.13,-12211.36,-14731.16,170644.59,162893.58
19:05:00.962,1,1,12708.31,-17303.65,-9938.86,-10630.58,-12193.23,-14652.84,170614.8,162837.55
19:05:00.962,1,1,12737.74,-17319.0,-10182.61,-10548.26,-12112.45,-14590.32,170574.5,162762.92
19:05:00.962,1,1,12882.81,-17312.21,-10307.57,-10545.91,-12085.86,-14642.9,170581.98,162775.88
19:05:00.962,1,1,12929.14,-17292.45,-10008.71,-10624.66,-12153.78,-14736.26,170627.05,162857.38
19:05:00.962,1,1,12820.13,-17287.44,-9905.04,-10666.57,-12215.74,-14743.01,170650.56,162897.42
19:05:00.963,1,1,12698.63,-17302.35,-9935.33,-10623.2,-12194.93,-14662.57,170621.83,162842.73
19:05:00.963,1,1,12732.09,-17317.35,-10190.21,-10540.88,-12120.14,-14596.85,170581.22,162767.52
19:05:00.963,1,1,12890.92,-17310.02,-10322.84,-10534.64,-12093.05,-14641.2,170588.03,162779.33
19:05:00.963,1,1,12948.9,-17289.37,-10025.88,-10613.79,-12148.55,-14726.89,170632.42,162860.08
19:05:00.963,1,1,12840.5,-17284.25,-9894.85,-10662.43,-12213.01,-14733.35,170656.53,162901.0
19:05:00.963,1,1,12715.19,-17298.04,-9921.47,-10621.86,-12194.13,-14650.43,170626.94,162845.5
19:05:00.963,1,1,12742.77,-17311.13,-10165.91,-10545.91,-12117.71,-14582.88,170583.48,162767.16
19:05:00.963,1,1,12897.2,-17304.65,-10312.33,-10539.88,-12080.58,-14619.14,170590.14,162778.23
19:05:00.963,1,1,12954.02,-17284.69,-9994.83,-10617.46,-12135.12,-14696.92,170635.06,162859.16
19:05:00.963,1,1,12853.39,-17278.48,-9874.13,-10655.57,-12189.66,-14690.79,170659.05,162900.17
19:05:00.964,1,1,12728.33,-17293.12,-9906.7,-10619.07,-12175.96,-14609.84,170630.89,162846.64
19:05:00.964,1,1,12746.44,-17312.52,-10159.0,-10552.91,-12107.87,-14548.3,170593.22,162774.14
19:05:00.964,1,1,12894.99,-17306.13,-10302.83,-10551.7,-12074.61,-14589.63,170598.97,162784.13
19:05:00.964,1,1,12946.62,-17287.08,-10006.81,-10636.08,-12141.22,-14683.4,170644.19,162865.48
19:05:00.964,1,1,12837.03,-17280.69,-9897.37,-10683.02,-12207.56,-14695.18,170667.77,162906.45
19:05:00.964,1,1,12704.93,-17296.67,-9922.86,-10650.18,-12202.02,-14633.06,170640.88,162854.2
19:05:00.964,1,1,12718.68,-17312.63,-10070.27,-10582.99,-12133.76,-14581.99,170598.67,162777.13
19:05:00.964,1,1,12864.3,-17305.75,-10225.88,-10573.4,-12099.71,-14627.32,170602.28,162784.63
19:05:00.964,1,1,12924.05,-17286.37,-9961.59,-10639.97,-12159.62,-14713.13,170646.72,162865.17
19:05:00.965,1,1,12819.24,-17279.55,-9897.37,-10682.3,-12212.86,-14718.31,170670.52,162906.66
19:05:00.965,1,1,12697.6,-17294.13,-9912.57,-10633.91,-12191.85,-14633.82,170643.11,162854.2
19:05:00.965,1,1,12716.11,-17310.11,-10133.1,-10555.66,-12119.72,-14571.68,170601.5,162777.22
19:05:00.965,1,1,12868.48,-17303.69,-10325.5,-10540.88,-12085.34,-14606.73,170606.14,162785.06
19:05:00.965,1,1,12935.2,-17284.13,-10079.94,-10608.74,-12138.81,-14687.38,170651.5,162866.2
19:05:00.965,1,1,12834.91,-17277.32,-9877.73,-10660.15,-12201.75,-14695.6,170676.38,162909.0
19:05:00.965,1,1,12712.26,-17292.34,-9922.03,-10619.29,-12185.19,-14614.6,170650.22,162858.02
19:05:00.965,1,1,12736.2,-17307.85,-10207.13,-10540.1,-12106.4,-14545.4,170609.09,162781.47
19:05:00.966,1,1,12882.18,-17301.08,-10313.61,-10533.35,-12068.65,-14581.41,170613.45,162788.73
19:05:00.966,1,1,12946.22,-17279.33,-10071.0,-10610.15,-12126.22,-14666.7,170656.38,162867.39
19:05:00.966,1,1,12842.93,-17271.64,-9878.55,-10662.72,-12190.95,-14677.18,170680.73,162910.11
19:05:00.966,1,1,12712.4,-17286.57,-9909.58,-10625.75,-12177.23,-14597.77,170654.58,162859.47
19:05:00.966,1,1,12724.15,-17304.03,-10167.25,-10554.43,-12106.2,-14535.72,170613.92,162783.25
19:05:00.966,1,1,12872.24,-17298.44,-10312.13,-10550.31,-12075.71,-14576.44,170617.97,162789.97
19:05:00.966,1,1,12934.15,-17279.31,-10035.42,-10626.44,-12131.12,-14659.39,170663.08,162870.94
19:05:00.967,1,1,12830.97,-17270.5,-9892.48,-10682.46,-12195.36,-14671.33,170686.59,162913.14
19:05:00.967,1,1,12705.42,-17286.48,-9913.4,-10645.6,-12183.76,-14592.92,170662.17,162864.44
19:05:00.967,1,1,12723.86,-17306.11,-10134.42,-10567.73,-12105.24,-14524.25,170623.58,162790.08
19:05:01.429,1,1,12867.99,-17299.96,-10285.18,-10564.62,-12079.37,-14571.86,170626.23,162794.91
19:05:01.430,1,1,12928.76,-17281.03,-9985.13,-10642.54,-12138.83,-14665.0,170670.94,162875.28
19:05:01.430,1,1,12827.2,-17273.47,-9891.79,-10688.16,-12196.68,-14678.7,170696.11,162919.27
19:05:01.430,1,1,12695.01,-17287.55,-9916.06,-10651.9,-12190.57,-14612.52,170669.94,162868.95
19:05:01.430,1,1,12706.03,-17303.58,-10104.13,-10573.54,-12115.72,-14548.1,170627.13,162790.28
19:05:01.430,1,1,12849.03,-17298.51,-10278.2,-10564.95,-12080.69,-14593.43,170629.95,162794.72
19:05:01.430,1,1,12906.68,-17279.55,-9972.48,-10647.34,-12141.83,-14688.31,170674.41,162874.61
19:05:01.431,1,1,12813.32,-17272.96,-9883.9,-10690.33,-12196.45,-14695.53,170701.25,162920.42
19:05:01.431,1,1,12685.44,-17287.44,-9911.9,-10649.18,-12179.96,-14618.33,170676.16,162871.52
19:05:01.431,1,1,12702.81,-17303.0,-10140.05,-10565.6,-12099.2,-14549.98,170633.19,162792.53
19:05:01.431,1,1,12861.66,-17294.35,-10300.62,-10544.28,-12052.62,-14581.61,170632.63,162793.31
19:05:01.431,1,1,12932.83,-17273.32,-10039.78,-10617.82,-12108.92,-14669.4,170675.44,162871.75
19:05:01.431,1,1,12836.07,-17265.74,-9877.48,-10667.01,-12177.59,-14687.89,170701.94,162917.75
19:05:01.432,1,1,12705.78,-17281.05,-9904.33,-10634.92,-12173.32,-14618.42,170677.94,162870.27
19:05:01.432,1,1,12718.66,-17297.99,-10134.48,-10554.34,-12099.36,-14551.7,170635.98,162792.28
19:05:01.432,1,1,12860.72,-17292.65,-10280.3,-10545.73,-12071.68,-14598.8,170637.28,162794.66
19:05:01.432,1,1,12925.79,-17273.0,-9980.39,-10625.28,-12133.38,-14689.95,170680.42,162873.11
19:05:01.432,1,1,12834.06,-17267.3,-9878.29,-10675.77,-12197.44,-14700.72,170708.72,162921.22
19:05:01.432,1,1,12712.15,-17280.56,-9898.89,-10640.86,-12191.24,-14623.67,170682.81,162872.13
19:05:01.432,1,1,12727.22,-17297.14,-10088.04,-10563.5,-12120.1,-14549.69,170639.88,162792.64
19:05:01.433,1,1,12873.26,-17293.9,-10297.76,-10554.02,-12074.7,-14578.66,170642.59,162796.0
19:05:01.433,1,1,12943.94,-17274.79,-10017.94,-10629.66,-12132.24,-14662.45,170686.91,162875.28
19:05:01.433,1,1,12852.79,-17266.9,-9871.54,-10677.2,-12202.31,-14674.84,170714.11,162922.33
19:05:01.433,1,1,12727.22,-17279.04,-9894.27,-10639.65,-12195.65,-14599.31,170688.05,162872.89
19:05:01.434,1,1,12737.23,-17296.94,-10102.09,-10562.74,-12126.45,-14534.04,170646.64,162794.77
19:05:01.434,1,1,12882.74,-17294.64,-10303.46,-10550.13,-12088.85,-14572.04,170650.33,162798.7
19:05:01.434,1,1,12950.04,-17274.23,-10008.15,-10620.97,-12137.8,-14658.52,170693.41,162877.06
19:05:01.434,1,1,12848.48,-17264.31,-9874.49,-10672.6,-12203.43,-14679.53,170718.95,162922.8
19:05:01.434,1,1,12716.0,-17279.19,-9902.02,-10635.21,-12191.29,-14605.66,170696.22,162877.42
19:05:01.435,1,1,12724.2,-17296.16,-10123.95,-10555.03,-12112.32,-14537.33,170653.8,162798.44
19:05:01.435,1,1,12865.8,-17291.89,-10300.71,-10547.12,-12075.89,-14581.18,170654.84,162799.42
19:05:01.435,1,1,12934.82,-17273.45,-10010.85,-10624.21,-12134.81,-14675.64,170699.42,162879.09
19:05:01.435,1,1,12840.65,-17265.22,-9882.2,-10677.58,-12205.91,-14697.97,170727.06,162927.48
19:05:01.436,1,1,12713.56,-17279.08,-9904.39,-10643.83,-12200.68,-14626.96,170703.58,162881.73
19:05:01.436,1,1,12721.9,-17295.49,-10083.25,-10567.28,-12128.88,-14558.74,170659.83,162801.42
19:05:01.436,1,1,12866.87,-17291.4,-10285.07,-10553.2,-12090.08,-14594.73,170660.09,162801.34
19:05:01.437,1,1,12937.26,-17271.01,-9995.43,-10631.0,-12144.6,-14686.48,170702.7,162879.17
19:05:01.437,1,1,12842.37,-17260.62,-9892.7,-10686.01,-12217.28,-14707.67,170728.75,162926.2
19:05:01.437,1,1,12718.99,-17274.17,-9907.72,-10645.71,-12204.61,-14627.63,170705.77,162881.02
19:05:01.437,1,1,12724.67,-17291.22,-10041.66,-10569.92,-12134.38,-14558.85,170662.42,162800.8
19:05:01.438,1,1,12872.17,-17287.42,-10233.48,-10552.1,-12086.79,-14587.53,170661.89,162799.58
19:05:01.438,1,1,12948.63,-17268.67,-9960.54,-10628.61,-12143.39,-14676.24,170705.78,162878.31
19:05:01.438,1,1,12855.81,-17259.66,-9887.9,-10684.65,-12215.09,-14696.29,170733.55,162927.31
19:05:01.439,1,1,12730.3,-17274.21,-9910.34,-10645.29,-12202.71,-14617.41,170712.02,162884.05
19:05:01.439,1,1,12735.22,-17293.03,-10038.75,-10564.66,-12126.69,-14544.73,170670.56,162805.72
19:05:01.439,1,1,12882.52,-17290.26,-10242.28,-10540.86,-12081.74,-14574.43,170670.73,162804.78
19:05:01.440,1,1,12956.43,-17271.35,-9965.66,-10611.69,-12132.01,-14660.31,170714.33,162883.33
19:05:01.440,1,1,12858.58,-17260.71,-9892.14,-10671.21,-12203.81,-14686.33,170740.91,162931.5
19:05:01.440,1,1,12719.84,-17272.42,-9917.38,-10641.17,-12203.76,-14616.12,170716.67,162885.83
19:05:01.441,1,1,12717.76,-17292.38,-10010.12,-10567.21,-12133.89,-14547.43,170675.66,162808.0
19:05:01.441,1,1,12856.25,-17289.32,-10172.99,-10554.96,-12093.52,-14587.8,170673.88,162804.73
19:05:01.441,1,1,12928.58,-17268.51,-9947.44,-10624.16,-12145.58,-14682.88,170714.77,162880.47
19:05:01.442,1,1,12835.31,-17260.35,-9897.87,-10680.33,-12219.63,-14714.31,170743.83,162931.5
19:05:01.442,1,1,12699.9,-17274.05,-9923.17,-10652.42,-12225.55,-14654.05,170721.67,162888.25
19:05:01.442,1,1,12699.66,-17293.46,-10019.64,-10572.93,-12155.46,-14583.22,170679.97,162809.45
19:05:01.442,1,1,12848.3,-17292.34,-10205.61,-10549.93,-12110.15,-14611.56,170679.75,162807.28
19:05:01.442,1,1,12928.9,-17271.04,-9939.19,-10622.0,-12157.43,-14699.54,170719.8,162882.08
19:05:01.443,1,1,12844.99,-17262.56,-9887.2,-10672.35,-12223.1,-14718.6,170749.5,162933.84
19:05:01.443,1,1,12720.35,-17276.09,-9907.77,-10632.66,-12219.41,-14639.7,170728.41,162891.78
19:05:01.443,1,1,12717.11,-17293.68,-10029.45,-10562.88,-12151.44,-14567.86,170684.86,162811.06
19:05:01.443,1,1,12864.66,-17291.67,-10226.12,-10546.69,-12108.3,-14593.54,170683.41,162807.27
19:05:01.444,1,1,12951.34,-17272.56,-9965.12,-10615.69,-12154.59,-14674.77,170726.22,162884.55
19:05:01.444,1,1,12862.38,-17263.95,-9888.01,-10676.02,-12222.31,-14693.79,170756.58,162937.27
19:05:01.444,1,1,12727.82,-17275.98,-9914.16,-10650.07,-12213.57,-14618.0,170734.38,162894.45
19:05:01.444,1,1,12726.41,-17292.02,-10019.15,-10569.6,-12135.3,-14538.18,170689.22,162811.95
19:05:01.445,1,1,12868.93,-17289.43,-10207.01,-10546.42,-12094.48,-14567.84,170686.44,162806.45
19:05:01.445,1,1,12947.69,-17271.66,-9931.62,-10613.43,-12145.63,-14653.33,170730.06,162884.55
19:05:01.445,1,1,12867.68,-17262.68,-9882.29,-10659.79,-12207.72,-14666.54,170760.7,162937.75
19:05:01.445,1,1,12734.53,-17274.41,-9906.0,-10630.62,-12203.63,-14594.1,170738.75,162895.5
19:05:01.446,1,1,12725.65,-17293.97,-10042.42,-10560.44,-12134.69,-14526.29,170696.72,162816.22
19:05:01.446,1,1,12862.51,-17292.45,-10253.44,-10549.4,-12095.62,-14560.8,170694.48,162810.97
19:05:01.446,1,1,12941.08,-17273.67,-9982.6,-10617.41,-12146.43,-14651.5,170737.19,162887.97
19:05:01.447,1,1,12856.63,-17264.42,-9880.39,-10669.47,-12216.73,-14678.3,170767.64,162941.42
19:05:01.447,1,1,12720.56,-17276.47,-9908.95,-10637.4,-12220.68,-14616.43,170746.63,162900.27
19:05:01.447,1,1,12715.48,-17295.76,-10056.34,-10558.0,-12147.35,-14550.81,170704.42,162820.72
19:05:01.447,1,1,12855.9,-17291.17,-10253.39,-10539.21,-12101.37,-14586.5,170698.64,162811.64
19:05:01.447,1,1,12935.74,-17272.47,-9974.96,-10611.13,-12151.57,-14680.42,170741.19,162888.31
19:05:01.448,1,1,12848.21,-17264.02,-9888.66,-10668.08,-12221.29,-14707.72,170773.16,162943.41
19:05:01.448,1,1,12716.29,-17276.94,-9911.61,-10632.84,-12215.74,-14634.74,170753.63,162904.17
19:05:01.448,1,1,12705.2,-17293.63,-10026.19,-10555.97,-12142.07,-14560.24,170708.61,162821.8
19:05:01.448,1,1,12851.85,-17291.8,-10273.4,-10530.22,-12093.54,-14579.08,170704.94,162814.3
19:05:01.449,1,1,12939.47,-17272.69,-10011.84,-10600.56,-12139.7,-14664.73,170747.41,162890.75
19:05:01.449,1,1,12853.5,-17263.06,-9878.13,-10660.64,-12204.25,-14682.37,170778.81,162945.75
19:05:01.449,1,1,12724.65,-17275.75,-9894.02,-10626.42,-12192.67,-14593.65,170759.59,162907.16
19:05:01.449,1,1,12719.1,-17292.22,-10063.98,-10549.89,-12117.93,-14511.18,170714.22,162824.14
19:05:01.449,1,1,12863.29,-17287.58,-10299.33,-10521.01,-12068.4,-14531.92,170707.42,162813.2
19:05:01.449,1,1,12952.9,-17267.73,-10054.46,-10585.99,-12121.06,-14622.18,170748.97,162888.72
19:05:01.449,1,1,12864.75,-17258.74,-9874.71,-10649.76,-12197.12,-14655.39,170781.02,162944.5
19:05:01.449,1,1,12727.75,-17272.29,-9894.31,-10620.3,-12197.66,-14583.6,170762.58,162906.75
19:05:01.449,1,1,12712.42,-17291.17,-10063.92,-10547.83,-12129.93,-14511.24,170719.22,162825.55
19:05:01.449,1,1,12845.3,-17287.8,-10286.7,-10530.91,-12084.6,-14542.27,170712.72,162814.39
19:05:01.449,1,1,12932.63,-17269.83,-10048.16,-10600.14,-12129.2,-14631.52,170756.22,162891.59
19:05:01.450,1,1,12849.28,-17261.34,-9876.59,-10660.93,-12200.05,-14662.52,170789.55,162949.02
19:05:01.450,1,1,12710.27,-17272.71,-9890.16,-10632.34,-12201.84,-14597.63,170769.53,162910.22
19:05:01.450,1,1,12694.2,-17291.02,-10065.71,-10560.62,-12138.11,-14532.01,170725.91,162828.86
19:05:01.450,1,1,12831.87,-17289.95,-10277.71,-10538.31,-12093.01,-14563.26,170721.3,162819.38
19:05:01.450,1,1,12920.81,-17269.54,-10006.25,-10607.38,-12148.04,-14660.49,170761.63,162893.52
19:05:01.450,1,1,12841.97,-17260.64,-9881.06,-10671.97,-12225.96,-14700.36,170794.97,162951.28
19:05:01.450,1,1,12712.31,-17271.26,-9907.05,-10642.85,-12222.56,-14632.48,170774.94,162912.83
19:05:01.450,1,1,12702.85,-17286.88,-10039.49,-10559.1,-12145.31,-14551.45,170728.7,162828.86
19:05:01.451,1,1,12842.06,-17285.36,-10278.83,-10530.51,-12088.14,-14570.63,170723.13,162817.88
19:05:01.451,1,1,12941.17,-17267.53,-10058.15,-10590.64,-12129.38,-14652.51,170766.3,162894.7
19:05:01.451,1,1,12863.18,-17257.58,-9868.56,-10649.58,-12197.15,-14679.37,170799.63,162952.73
19:05:01.451,1,1,12728.0,-17267.88,-9885.44,-10622.02,-12196.27,-14607.69,170779.91,162914.91
19:05:01.451,1,1,12713.47,-17286.19,-10052.0,-10550.69,-12125.17,-14531.09,170735.88,162832.81
19:05:01.451,1,1,12851.45,-17284.31,-10290.18,-10522.89,-12071.06,-14553.31,170729.23,162820.36
19:05:01.451,1,1,12935.31,-17266.37,-10021.16,-10595.42,-12123.0,-14648.46,170771.59,162896.17
19:05:01.451,1,1,12851.38,-17257.13,-9874.42,-10662.52,-12200.05,-14681.97,170805.61,162955.08
19:05:01.452,1,1,12712.87,-17268.15,-9902.25,-10640.12,-12203.87,-14614.4,170787.03,162918.59
19:05:01.452,1,1,12695.68,-17286.26,-10020.15,-10563.59,-12129.64,-14534.15,170742.63,162836.13
19:05:01.452,1,1,12830.68,-17283.31,-10242.4,-10538.76,-12079.44,-14555.99,170734.02,162821.2
19:05:01.452,1,1,12919.0,-17264.84,-9991.48,-10606.86,-12124.79,-14644.86,170775.39,162895.91
19:05:01.452,1,1,12837.32,-17254.14,-9869.73,-10671.04,-12198.17,-14676.54,170808.22,162953.84
19:05:01.452,1,1,12697.98,-17265.8,-9902.76,-10649.85,-12203.34,-14613.12,170790.64,162918.66
19:05:01.452,1,1,12686.76,-17285.9,-10003.61,-10571.84,-12136.53,-14539.59,170747.83,162837.84
19:05:01.452,1,1,12825.83,-17286.44,-10264.35,-10540.72,-12089.1,-14566.54,170741.64,162825.28
19:05:01.453,1,1,12926.71,-17267.28,-10051.69,-10596.38,-12129.42,-14653.76,170782.77,162899.48
19:05:01.453,1,1,12849.68,-17256.53,-9877.59,-10661.0,-12206.26,-14693.86,170816.42,162958.67
19:05:01.453,1,1,12703.99,-17267.41,-9901.17,-10643.83,-12221.49,-14641.02,170798.75,162923.72
19:05:01.453,1,1,12684.12,-17286.55,-10018.61,-10567.57,-12153.04,-14565.09,170755.08,162841.86
19:05:01.453,1,1,12818.61,-17285.65,-10272.3,-10539.43,-12103.38,-14585.23,170747.03,162826.86
19:05:01.910,1,1,12919.4,-17266.43,-9998.99,-10597.54,-12143.86,-14667.91,170787.5,162900.11
19:05:01.911,1,1,12845.35,-17256.39,-9864.14,-10658.34,-12213.13,-14697.79,170822.08,162960.44
19:05:01.911,1,1,12703.77,-17267.33,-9894.94,-10637.96,-12217.33,-14633.66,170804.98,162926.39
19:05:01.912,1,1,12684.95,-17285.77,-10046.62,-10559.17,-12147.32,-14553.31,170760.7,162843.78
19:05:01.912,1,1,12827.35,-17284.25,-10299.04,-10525.48,-12092.09,-14568.22,170752.03,162827.83
19:05:01.912,1,1,12929.99,-17263.57,-10073.3,-10585.05,-12125.78,-14653.04,170791.55,162900.27
19:05:01.912,1,1,12855.27,-17251.23,-9862.51,-10648.53,-12192.14,-14684.38,170824.56,162959.25
19:05:01.912,1,1,12712.29,-17263.84,-9886.91,-10633.19,-12200.97,-14622.2,170809.61,162927.52
19:05:01.912,1,1,12688.46,-17282.08,-10042.01,-10560.48,-12128.7,-14541.78,170765.06,162844.7
19:05:01.913,1,1,12822.95,-17282.84,-10288.44,-10532.97,-12072.11,-14557.29,170757.86,162829.97
19:05:01.913,1,1,12913.74,-17264.69,-10029.99,-10603.24,-12117.89,-14646.83,170799.02,162903.83
19:05:01.913,1,1,12836.41,-17254.67,-9864.96,-10671.75,-12191.71,-14677.23,170834.56,162965.56
19:05:01.913,1,1,12697.91,-17263.73,-9891.12,-10649.04,-12192.25,-14603.49,170816.89,162931.66
19:05:01.913,1,1,12681.69,-17280.63,-10048.81,-10561.4,-12114.96,-14515.6,170771.28,162847.77
19:05:01.913,1,1,12821.92,-17279.78,-10285.16,-10527.16,-12062.28,-14532.3,170761.84,162830.42
19:05:01.913,1,1,12918.48,-17261.67,-10056.45,-10594.08,-12112.41,-14627.99,170802.8,162903.75
19:05:01.914,1,1,12849.66,-17250.99,-9870.87,-10656.39,-12188.09,-14664.58,170838.13,162965.72
19:05:01.914,1,1,12716.02,-17259.95,-9882.13,-10631.34,-12198.67,-14604.05,170820.83,162932.45
19:05:01.914,1,1,12690.81,-17279.11,-10039.78,-10556.53,-12142.67,-14535.47,170776.67,162850.11
19:05:01.914,1,1,12820.56,-17278.7,-10283.41,-10531.99,-12096.79,-14563.64,170766.67,162831.8
19:05:01.914,1,1,12917.61,-17260.55,-10030.59,-10599.24,-12145.94,-14662.97,170807.2,162904.72
19:05:01.914,1,1,12847.47,-17247.7,-9863.4,-10663.1,-12216.43,-14700.56,170840.72,162965.13
19:05:01.914,1,1,12708.4,-17257.2,-9883.65,-10640.99,-12216.3,-14636.46,170824.5,162933.34
19:05:01.915,1,1,12684.88,-17277.5,-10037.74,-10563.57,-12144.57,-14559.08,170781.78,162852.14
19:05:01.915,1,1,12814.68,-17279.11,-10270.27,-10540.03,-12096.23,-14585.27,170773.09,162834.73
19:05:01.915,1,1,12909.18,-17259.37,-9986.4,-10612.81,-12142.96,-14680.8,170811.22,162905.0
19:05:01.915,1,1,12843.31,-17248.35,-9859.15,-10673.45,-12211.47,-14712.41,170846.92,162967.66
19:05:01.915,1,1,12701.16,-17258.65,-9889.33,-10652.51,-12214.83,-14644.91,170832.0,162937.47
19:05:01.915,1,1,12669.95,-17276.36,-9996.39,-10577.2,-12146.18,-14560.69,170786.39,162853.52
19:05:01.915,1,1,12803.71,-17277.27,-10263.65,-10541.33,-12080.16,-14570.01,170776.58,162834.67
19:05:01.915,1,1,12902.12,-17259.1,-10028.91,-10614.13,-12120.59,-14664.15,170816.45,162906.34
19:05:01.915,1,1,12831.17,-17247.77,-9867.6,-10681.5,-12196.63,-14694.8,170852.13,162969.3
19:05:01.916,1,1,12694.76,-17257.13,-9884.99,-10657.51,-12195.98,-14618.06,170836.81,162939.11
19:05:01.916,1,1,12669.37,-17275.35,-10015.53,-10580.64,-12126.29,-14528.23,170791.8,162855.63
19:05:01.916,1,1,12806.74,-17276.6,-10284.95,-10543.07,-12064.22,-14527.61,170781.45,162835.67
19:05:01.916,1,1,12912.58,-17258.77,-10088.17,-10603.11,-12094.51,-14602.42,170822.0,162907.95
19:05:01.916,1,1,12847.58,-17246.31,-9851.71,-10665.22,-12158.37,-14625.21,170857.73,162971.22
19:05:01.916,1,1,12709.89,-17254.74,-9871.78,-10640.3,-12159.8,-14552.13,170842.33,162941.31
19:05:01.916,1,1,12689.22,-17272.78,-10114.7,-10552.84,-12089.25,-14464.51,170797.91,162858.61
19:05:01.916,1,1,12826.97,-17273.61,-10302.39,-10515.56,-12035.32,-14481.34,170787.61,162838.55
19:05:01.916,1,1,12935.09,-17253.09,-10117.56,-10571.3,-12074.72,-14578.08,170825.19,162907.88
19:05:01.917,1,1,12865.57,-17241.26,-9853.14,-10642.87,-12161.94,-14634.89,170861.41,162971.88
19:05:01.917,1,1,12721.41,-17249.44,-9858.24,-10625.93,-12180.18,-14588.89,170845.98,162942.17
19:05:01.917,1,1,12684.19,-17268.78,-10043.51,-10551.95,-12119.94,-14527.11,170802.14,162859.97
19:05:01.917,1,1,12805.6,-17269.11,-10291.17,-10524.5,-12074.14,-14555.46,170789.89,162837.5
19:05:01.917,1,1,12907.08,-17251.57,-10060.16,-10588.02,-12115.52,-14650.09,170829.77,162908.73
19:05:01.917,1,1,12835.11,-17241.31,-9853.63,-10661.74,-12193.64,-14696.81,170867.53,162974.52
19:05:01.917,1,1,12688.26,-17250.0,-9876.72,-10651.95,-12207.0,-14640.26,170852.92,162946.09
19:05:01.917,1,1,12654.95,-17266.92,-9977.17,-10578.54,-12142.0,-14557.47,170806.42,162861.06
19:05:01.918,1,1,12783.28,-17269.92,-10266.51,-10541.66,-12081.77,-14561.85,170795.91,162840.0
19:05:01.918,1,1,12895.68,-17249.89,-10071.03,-10594.15,-12112.99,-14641.73,170833.42,162908.53
19:05:01.918,1,1,12833.1,-17236.93,-9855.87,-10662.88,-12192.18,-14681.43,170869.56,162972.89
19:05:01.918,1,1,12696.89,-17246.02,-9872.45,-10647.95,-12205.1,-14617.57,170856.33,162946.22
19:05:01.918,1,1,12662.55,-17265.94,-9987.3,-10576.31,-12140.24,-14532.52,170812.78,162864.55
19:05:01.918,1,1,12793.33,-17268.71,-10270.13,-10540.34,-12080.0,-14536.46,170801.47,162842.36
19:05:01.918,1,1,12903.42,-17250.67,-10062.17,-10594.66,-12110.06,-14615.6,170840.25,162912.22
19:05:01.918,1,1,12845.73,-17236.14,-9850.23,-10658.67,-12180.45,-14649.24,170875.3,162975.86
19:05:01.919,1,1,12714.66,-17244.13,-9864.18,-10634.87,-12178.55,-14572.87,170861.67,162949.02
19:05:01.919,1,1,12678.71,-17263.57,-10008.82,-10558.54,-12107.09,-14480.78,170817.8,162866.7
